DEBUG: Receiving request... | Timestamp: [2025-02-23 18:01:07,489]
  File "C:\Users\ali\Desktop\Ali\ArtOa\ArtOa-AI\pipeline\app.py", line 202, in custom_on_wall
    plt.imshow(wall)
  File "C:\Users\ali\Desktop\Ali\ArtOa\ArtOa-AI\venv\Lib\site-packages\matplotlib\pyplot.py", line 3601, in imshow
    __ret = gca().imshow(
            ^^^^^
  File "C:\Users\ali\Desktop\Ali\ArtOa\ArtOa-AI\venv\Lib\site-packages\matplotlib\pyplot.py", line 2785, in gca
    return gcf().gca()
           ^^^^^
  File "C:\Users\ali\Desktop\Ali\ArtOa\ArtOa-AI\venv\Lib\site-packages\matplotlib\pyplot.py", line 1108, in gcf
    return figure()
           ^^^^^^^^
  File "C:\Users\ali\Desktop\Ali\ArtOa\ArtOa-AI\venv\Lib\site-packages\matplotlib\pyplot.py", line 1042, in figure
    manager = new_figure_manager(
              ^^^^^^^^^^^^^^^^^^^
  File "C:\Users\ali\Desktop\Ali\ArtOa\ArtOa-AI\venv\Lib\site-packages\matplotlib\pyplot.py", line 552, in new_figure_manager
    return _get_backend_mod().new_figure_manager(*args, **kwargs)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\ali\Desktop\Ali\ArtOa\ArtOa-AI\venv\Lib\site-packages\matplotlib\backend_bases.py", line 3502, in new_figure_manager
    return cls.new_figure_manager_given_figure(num, fig)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\ali\Desktop\Ali\ArtOa\ArtOa-AI\venv\Lib\site-packages\matplotlib\backend_bases.py", line 3507, in new_figure_manager_given_figure
    return cls.FigureCanvas.new_manager(figure, num)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\ali\Desktop\Ali\ArtOa\ArtOa-AI\venv\Lib\site-packages\matplotlib\backend_bases.py", line 1783, in new_manager
    return cls.manager_class.create_with_canvas(cls, figure, num)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\ali\Desktop\Ali\ArtOa\ArtOa-AI\venv\Lib\site-packages\matplotlib\backends\_backend_tk.py", line 507, in create_with_canvas
    window = tk.Tk(className="matplotlib")
             ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\ali\AppData\Local\Programs\Python\Python311\Lib\tkinter\__init__.py", line 2326, in __init__
    self.tk = _tkinter.create(screenName, baseName, className, interactive, wantobjects, useTk, sync, use)
              ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
_tkinter.TclError: Can't find a usable init.tcl in the following directories: 
    C:/Users/ali/AppData/Local/Programs/Python/Python311/lib/tcl8.6 C:/lib/tcl8.6 C:/lib/tcl8.6 C:/library C:/library C:/tcl8.6.12/library C:/tcl8.6.12/library



This probably means that Tcl wasn't installed properly.

 | Timestamp: [2025-05-13 17:58:49,388]
DEBUG: App is running on cpu... | Timestamp: [2025-05-13 18:00:07,982]
INFO: Remover model loaded. | Timestamp: [2025-05-13 18:00:17,527]
INFO: MaskRCNN model loaded. | Timestamp: [2025-05-13 18:00:19,492]
DEBUG: App is running on cpu... | Timestamp: [2025-05-13 18:01:03,882]
INFO: Remover model loaded. | Timestamp: [2025-05-13 18:01:09,929]
INFO: MaskRCNN model loaded. | Timestamp: [2025-05-13 18:01:11,791]
INFO: POST http://127.0.0.1:8000/custom-on-wall/ | Timestamp: [2025-05-13 18:01:18,069]
DEBUG: App is running on cpu... | Timestamp: [2025-05-13 18:06:37,711]
INFO: Remover model loaded. | Timestamp: [2025-05-13 18:06:44,754]
INFO: MaskRCNN model loaded. | Timestamp: [2025-05-13 18:06:46,760]
DEBUG: App is running on cpu... | Timestamp: [2025-05-13 18:08:37,466]
INFO: Remover model loaded. | Timestamp: [2025-05-13 18:08:43,700]
INFO: MaskRCNN model loaded. | Timestamp: [2025-05-13 18:08:45,174]
DEBUG: App is running on cpu... | Timestamp: [2025-05-13 18:08:58,938]
INFO: POST http://127.0.0.1:8000/custom-on-wall/ | Timestamp: [2025-05-13 18:09:15,801]
DEBUG: App is running on cpu... | Timestamp: [2025-05-13 18:11:34,059]
INFO: Remover model loaded. | Timestamp: [2025-05-13 18:11:39,881]
INFO: MaskRCNN model loaded. | Timestamp: [2025-05-13 18:11:41,600]
INFO: POST http://127.0.0.1:8000/custom-on-wall/ | Timestamp: [2025-05-13 18:12:16,330]
DEBUG: App is running on cpu... | Timestamp: [2025-05-13 19:33:12,157]
INFO: Remover model loaded. | Timestamp: [2025-05-13 19:33:27,889]
INFO: MaskRCNN model loaded. | Timestamp: [2025-05-13 19:33:56,993]
INFO: POST http://127.0.0.1:8000/custom-on-wall/ | Timestamp: [2025-05-13 19:34:04,938]
ERROR: Unhandled Exception: Traceback (most recent call last):
  File "C:\Users\ali\Desktop\Ali\ArtOa\ArtOa-AI\venv\Lib\site-packages\starlette\middleware\base.py", line 148, in call_next
    message = await recv_stream.receive()
              ^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\ali\Desktop\Ali\ArtOa\ArtOa-AI\venv\Lib\site-packages\anyio\streams\memory.py", line 126, in receive
    raise EndOfStream from None
anyio.EndOfStream

During handling of the above exception, another exception occurred:

Traceback (most recent call last):
  File "C:\Users\ali\Desktop\Ali\ArtOa\ArtOa-AI\pipeline\app.py", line 95, in add_logging_and_error_handling
    response = await call_next(request)
               ^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\ali\Desktop\Ali\ArtOa\ArtOa-AI\venv\Lib\site-packages\starlette\middleware\base.py", line 156, in call_next
    raise app_exc
  File "C:\Users\ali\Desktop\Ali\ArtOa\ArtOa-AI\venv\Lib\site-packages\starlette\middleware\base.py", line 141, in coro
    await self.app(scope, receive_or_disconnect, send_no_error)
  File "C:\Users\ali\Desktop\Ali\ArtOa\ArtOa-AI\venv\Lib\site-packages\starlette\middleware\cors.py", line 85, in __call__
    await self.app(scope, receive, send)
  File "C:\Users\ali\Desktop\Ali\ArtOa\ArtOa-AI\venv\Lib\site-packages\starlette\middleware\exceptions.py", line 62, in __call__
    await wrap_app_handling_exceptions(self.app, conn)(scope, receive, send)
  File "C:\Users\ali\Desktop\Ali\ArtOa\ArtOa-AI\venv\Lib\site-packages\starlette\_exception_handler.py", line 53, in wrapped_app
    raise exc
  File "C:\Users\ali\Desktop\Ali\ArtOa\ArtOa-AI\venv\Lib\site-packages\starlette\_exception_handler.py", line 42, in wrapped_app
    await app(scope, receive, sender)
  File "C:\Users\ali\Desktop\Ali\ArtOa\ArtOa-AI\venv\Lib\site-packages\starlette\routing.py", line 714, in __call__
    await self.middleware_stack(scope, receive, send)
  File "C:\Users\ali\Desktop\Ali\ArtOa\ArtOa-AI\venv\Lib\site-packages\starlette\routing.py", line 734, in app
    await route.handle(scope, receive, send)
  File "C:\Users\ali\Desktop\Ali\ArtOa\ArtOa-AI\venv\Lib\site-packages\starlette\routing.py", line 288, in handle
    await self.app(scope, receive, send)
  File "C:\Users\ali\Desktop\Ali\ArtOa\ArtOa-AI\venv\Lib\site-packages\starlette\routing.py", line 76, in app
    await wrap_app_handling_exceptions(app, request)(scope, receive, send)
  File "C:\Users\ali\Desktop\Ali\ArtOa\ArtOa-AI\venv\Lib\site-packages\starlette\_exception_handler.py", line 53, in wrapped_app
    raise exc
  File "C:\Users\ali\Desktop\Ali\ArtOa\ArtOa-AI\venv\Lib\site-packages\starlette\_exception_handler.py", line 42, in wrapped_app
    await app(scope, receive, sender)
  File "C:\Users\ali\Desktop\Ali\ArtOa\ArtOa-AI\venv\Lib\site-packages\starlette\routing.py", line 73, in app
    response = await f(request)
               ^^^^^^^^^^^^^^^^
  File "C:\Users\ali\Desktop\Ali\ArtOa\ArtOa-AI\venv\Lib\site-packages\fastapi\routing.py", line 301, in app
    raw_response = await run_endpoint_function(
                   ^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\ali\Desktop\Ali\ArtOa\ArtOa-AI\venv\Lib\site-packages\fastapi\routing.py", line 212, in run_endpoint_function
    return await dependant.call(**values)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\ali\Desktop\Ali\ArtOa\ArtOa-AI\pipeline\app.py", line 207, in custom_on_wall
    final_images = await process_wall_and_arts(wall, arts, box, segmentors)
                   ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\ali\Desktop\Ali\ArtOa\ArtOa-AI\pipeline\app.py", line 123, in process_wall_and_arts
    masks = await segment_image(*segmentors, wall)
            ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\ali\Desktop\Ali\ArtOa\ArtOa-AI\pipeline\app.py", line 109, in segment_image
    if not final_masks:
ValueError: The truth value of an array with more than one element is ambiguous. Use a.any() or a.all()
 | Timestamp: [2025-05-13 19:35:21,531]
DEBUG: App is running on cpu... | Timestamp: [2025-05-13 19:44:54,039]
INFO: Remover model loaded. | Timestamp: [2025-05-13 19:45:01,654]
INFO: MaskRCNN model loaded. | Timestamp: [2025-05-13 19:45:05,121]
INFO: POST http://127.0.0.1:8000/custom-on-wall/ | Timestamp: [2025-05-13 19:45:55,940]
ERROR: Unhandled Exception: Traceback (most recent call last):
  File "C:\Users\ali\Desktop\Ali\ArtOa\ArtOa-AI\venv\Lib\site-packages\starlette\middleware\base.py", line 148, in call_next
    message = await recv_stream.receive()
              ^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\ali\Desktop\Ali\ArtOa\ArtOa-AI\venv\Lib\site-packages\anyio\streams\memory.py", line 126, in receive
    raise EndOfStream from None
anyio.EndOfStream

During handling of the above exception, another exception occurred:

Traceback (most recent call last):
  File "C:\Users\ali\Desktop\Ali\ArtOa\ArtOa-AI\pipeline\app.py", line 95, in add_logging_and_error_handling
    response = await call_next(request)
               ^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\ali\Desktop\Ali\ArtOa\ArtOa-AI\venv\Lib\site-packages\starlette\middleware\base.py", line 156, in call_next
    raise app_exc
  File "C:\Users\ali\Desktop\Ali\ArtOa\ArtOa-AI\venv\Lib\site-packages\starlette\middleware\base.py", line 141, in coro
    await self.app(scope, receive_or_disconnect, send_no_error)
  File "C:\Users\ali\Desktop\Ali\ArtOa\ArtOa-AI\venv\Lib\site-packages\starlette\middleware\cors.py", line 85, in __call__
    await self.app(scope, receive, send)
  File "C:\Users\ali\Desktop\Ali\ArtOa\ArtOa-AI\venv\Lib\site-packages\starlette\middleware\exceptions.py", line 62, in __call__
    await wrap_app_handling_exceptions(self.app, conn)(scope, receive, send)
  File "C:\Users\ali\Desktop\Ali\ArtOa\ArtOa-AI\venv\Lib\site-packages\starlette\_exception_handler.py", line 53, in wrapped_app
    raise exc
  File "C:\Users\ali\Desktop\Ali\ArtOa\ArtOa-AI\venv\Lib\site-packages\starlette\_exception_handler.py", line 42, in wrapped_app
    await app(scope, receive, sender)
  File "C:\Users\ali\Desktop\Ali\ArtOa\ArtOa-AI\venv\Lib\site-packages\starlette\routing.py", line 714, in __call__
    await self.middleware_stack(scope, receive, send)
  File "C:\Users\ali\Desktop\Ali\ArtOa\ArtOa-AI\venv\Lib\site-packages\starlette\routing.py", line 734, in app
    await route.handle(scope, receive, send)
  File "C:\Users\ali\Desktop\Ali\ArtOa\ArtOa-AI\venv\Lib\site-packages\starlette\routing.py", line 288, in handle
    await self.app(scope, receive, send)
  File "C:\Users\ali\Desktop\Ali\ArtOa\ArtOa-AI\venv\Lib\site-packages\starlette\routing.py", line 76, in app
    await wrap_app_handling_exceptions(app, request)(scope, receive, send)
  File "C:\Users\ali\Desktop\Ali\ArtOa\ArtOa-AI\venv\Lib\site-packages\starlette\_exception_handler.py", line 53, in wrapped_app
    raise exc
  File "C:\Users\ali\Desktop\Ali\ArtOa\ArtOa-AI\venv\Lib\site-packages\starlette\_exception_handler.py", line 42, in wrapped_app
    await app(scope, receive, sender)
  File "C:\Users\ali\Desktop\Ali\ArtOa\ArtOa-AI\venv\Lib\site-packages\starlette\routing.py", line 73, in app
    response = await f(request)
               ^^^^^^^^^^^^^^^^
  File "C:\Users\ali\Desktop\Ali\ArtOa\ArtOa-AI\venv\Lib\site-packages\fastapi\routing.py", line 301, in app
    raw_response = await run_endpoint_function(
                   ^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\ali\Desktop\Ali\ArtOa\ArtOa-AI\venv\Lib\site-packages\fastapi\routing.py", line 212, in run_endpoint_function
    return await dependant.call(**values)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\ali\Desktop\Ali\ArtOa\ArtOa-AI\pipeline\app.py", line 207, in custom_on_wall
    final_images = await process_wall_and_arts(wall, arts, box, segmentors)
                   ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\ali\Desktop\Ali\ArtOa\ArtOa-AI\pipeline\app.py", line 132, in process_wall_and_arts
    final = utils.return_cropped_objects(wall_art, masks) if masks else Image.fromarray(wall_art)
            ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
ValueError: The truth value of an array with more than one element is ambiguous. Use a.any() or a.all()
 | Timestamp: [2025-05-13 19:47:08,538]
DEBUG: App is running on cpu... | Timestamp: [2025-05-13 20:05:25,341]
INFO: Remover model loaded. | Timestamp: [2025-05-13 20:05:33,732]
INFO: MaskRCNN model loaded. | Timestamp: [2025-05-13 20:05:38,646]
INFO: POST http://127.0.0.1:8000/custom-on-wall/ | Timestamp: [2025-05-13 20:05:57,182]
ERROR: Unhandled Exception: Traceback (most recent call last):
  File "C:\Users\ali\Desktop\Ali\ArtOa\ArtOa-AI\venv\Lib\site-packages\starlette\middleware\base.py", line 148, in call_next
    message = await recv_stream.receive()
              ^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\ali\Desktop\Ali\ArtOa\ArtOa-AI\venv\Lib\site-packages\anyio\streams\memory.py", line 126, in receive
    raise EndOfStream from None
anyio.EndOfStream

During handling of the above exception, another exception occurred:

Traceback (most recent call last):
  File "C:\Users\ali\Desktop\Ali\ArtOa\ArtOa-AI\pipeline\app.py", line 95, in add_logging_and_error_handling
    response = await call_next(request)
               ^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\ali\Desktop\Ali\ArtOa\ArtOa-AI\venv\Lib\site-packages\starlette\middleware\base.py", line 156, in call_next
    raise app_exc
  File "C:\Users\ali\Desktop\Ali\ArtOa\ArtOa-AI\venv\Lib\site-packages\starlette\middleware\base.py", line 141, in coro
    await self.app(scope, receive_or_disconnect, send_no_error)
  File "C:\Users\ali\Desktop\Ali\ArtOa\ArtOa-AI\venv\Lib\site-packages\starlette\middleware\cors.py", line 85, in __call__
    await self.app(scope, receive, send)
  File "C:\Users\ali\Desktop\Ali\ArtOa\ArtOa-AI\venv\Lib\site-packages\starlette\middleware\exceptions.py", line 62, in __call__
    await wrap_app_handling_exceptions(self.app, conn)(scope, receive, send)
  File "C:\Users\ali\Desktop\Ali\ArtOa\ArtOa-AI\venv\Lib\site-packages\starlette\_exception_handler.py", line 53, in wrapped_app
    raise exc
  File "C:\Users\ali\Desktop\Ali\ArtOa\ArtOa-AI\venv\Lib\site-packages\starlette\_exception_handler.py", line 42, in wrapped_app
    await app(scope, receive, sender)
  File "C:\Users\ali\Desktop\Ali\ArtOa\ArtOa-AI\venv\Lib\site-packages\starlette\routing.py", line 714, in __call__
    await self.middleware_stack(scope, receive, send)
  File "C:\Users\ali\Desktop\Ali\ArtOa\ArtOa-AI\venv\Lib\site-packages\starlette\routing.py", line 734, in app
    await route.handle(scope, receive, send)
  File "C:\Users\ali\Desktop\Ali\ArtOa\ArtOa-AI\venv\Lib\site-packages\starlette\routing.py", line 288, in handle
    await self.app(scope, receive, send)
  File "C:\Users\ali\Desktop\Ali\ArtOa\ArtOa-AI\venv\Lib\site-packages\starlette\routing.py", line 76, in app
    await wrap_app_handling_exceptions(app, request)(scope, receive, send)
  File "C:\Users\ali\Desktop\Ali\ArtOa\ArtOa-AI\venv\Lib\site-packages\starlette\_exception_handler.py", line 53, in wrapped_app
    raise exc
  File "C:\Users\ali\Desktop\Ali\ArtOa\ArtOa-AI\venv\Lib\site-packages\starlette\_exception_handler.py", line 42, in wrapped_app
    await app(scope, receive, sender)
  File "C:\Users\ali\Desktop\Ali\ArtOa\ArtOa-AI\venv\Lib\site-packages\starlette\routing.py", line 73, in app
    response = await f(request)
               ^^^^^^^^^^^^^^^^
  File "C:\Users\ali\Desktop\Ali\ArtOa\ArtOa-AI\venv\Lib\site-packages\fastapi\routing.py", line 301, in app
    raw_response = await run_endpoint_function(
                   ^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\ali\Desktop\Ali\ArtOa\ArtOa-AI\venv\Lib\site-packages\fastapi\routing.py", line 212, in run_endpoint_function
    return await dependant.call(**values)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\ali\Desktop\Ali\ArtOa\ArtOa-AI\pipeline\app.py", line 207, in custom_on_wall
    final_images = await process_wall_and_arts(wall, arts, box, segmentors)
                   ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\ali\Desktop\Ali\ArtOa\ArtOa-AI\pipeline\app.py", line 132, in process_wall_and_arts
    final = utils.return_cropped_objects(wall_art, masks) if masks != None else Image.fromarray(wall_art)
                                                             ^^^^^^^^^^^^^
ValueError: The truth value of an array with more than one element is ambiguous. Use a.any() or a.all()
 | Timestamp: [2025-05-13 20:07:18,223]
DEBUG: App is running on cpu... | Timestamp: [2025-05-13 20:10:24,793]
INFO: Remover model loaded. | Timestamp: [2025-05-13 20:10:31,418]
INFO: MaskRCNN model loaded. | Timestamp: [2025-05-13 20:10:33,295]
INFO: POST http://127.0.0.1:8000/custom-on-wall/ | Timestamp: [2025-05-13 20:11:15,400]
DEBUG: App is running on cpu... | Timestamp: [2025-05-13 20:47:33,789]
INFO: Remover model loaded. | Timestamp: [2025-05-13 20:48:06,030]
INFO: MaskRCNN model loaded. | Timestamp: [2025-05-13 20:48:07,904]
DEBUG: App is running on cpu... | Timestamp: [2025-05-13 20:49:31,702]
INFO: Remover model loaded. | Timestamp: [2025-05-13 20:49:40,486]
INFO: MaskRCNN model loaded. | Timestamp: [2025-05-13 20:49:40,960]
INFO: POST http://127.0.0.1:8000/custom-on-wall/ | Timestamp: [2025-05-13 20:49:58,996]
DEBUG: App is running on cpu... | Timestamp: [2025-05-13 20:53:25,130]
INFO: Remover model loaded. | Timestamp: [2025-05-13 20:53:26,679]
INFO: MaskRCNN model loaded. | Timestamp: [2025-05-13 20:53:27,149]
